日期,标题,真实URL网址
2021-04-08 00:00:00,【付鹏的财经世界】有效的财政政策循环-美国希望全球税收一起来买单,https://mp.weixin.qq.com/s/ui-dMz5R9AzIOB8lDeFsoA
2021-04-23 00:00:00,【付鹏的财经世界】美水，北水-港币计价资产的“源头”,https://mp.weixin.qq.com/s/lrhzOBs5Nx7tSoqlSc3rOA
2021-04-30 00:00:00,【付鹏的财经世界】鲍威尔的框架——最新讲话的解读,https://mp.weixin.qq.com/s/HHNqXIUwnKPO3D2wlwe0Gg
2021-05-13 00:00:00,【付鹏的财经世界】切莫忽视的供应链风险—兼谈当选商品的三个核心的问题,https://mp.weixin.qq.com/s/LTiRWFcuBho_uOB2RA_TVA
2021-05-27 00:00:00,【付鹏的财经世界】实际利率判断：未来六个月的黄金,https://mp.weixin.qq.com/s/w4bxZSXa5Lsa5pOm3dMznw
2021-06-10 00:00:00,【付鹏的财经世界】做了一个“通胀、就业、FED”有用的表格分享给大家,https://mp.weixin.qq.com/s/jbYm89G3gR9C8sQfnohhqQ
2021-06-06 00:00:00,【付鹏的财经世界】澳元逻辑线回顾和机会的展望,https://mp.weixin.qq.com/s/hXpSwJz7hx6Wp5odGft_0w
2021-06-17 00:00:00,【付鹏的财经世界】FED鲍威尔“就业-通胀-开始行动”-凌晨解读电话会议录音文字,https://mp.weixin.qq.com/s/gRRYlqam8u6BPmQqbgqDAA
2021-06-30 00:00:00,【付鹏的财经世界】付鹏x天弘基金胡超：聊聊越南市场投资,https://mp.weixin.qq.com/s/u1iigJAl_g75Mu3YUGCwaQ
2021-07-08 00:00:00,【付鹏的财经世界】拜登能源政策不得不面对的供应风险---论 WSJ 的 “鱼和熊掌都想兼得”,https://mp.weixin.qq.com/s/eyUHq3wwf22Q6OhMmjiXaA
2021-07-29 00:00:00,【付鹏的财经世界】Value Remodeling - 中概股的估值体系可能会发生变化,https://mp.weixin.qq.com/s/4Prkn7NaAzDRzembCzF0TQ
2021-07-29 00:00:00,【付鹏的财经世界】喜马拉雅年中策略会：关于实际利率,https://mp.weixin.qq.com/s/_Gi8lgcY08JpJXBHCS4tOA
2021-08-22 00:00:00,【付鹏的财经世界】对美国消费者信贷数据分拆后的观察和思考,https://mp.weixin.qq.com/s/n6MIEnJnzJBrvndUoz99pg
2021-09-13 00:00:00,【付鹏的财经世界】全球货币信贷脉冲和“超额”的回报-潮水起和潮水落,https://mp.weixin.qq.com/s/rVT5icnekRbgvoDUcz-Brg
2021-09-21 00:00:00,【付鹏的财经世界】HK不仅是“政策”风险，最重要的潮水也有了褪去的第一步,https://mp.weixin.qq.com/s/K-iUgMa6ZRC-990Rafet5A
2021-09-26 00:00:00,【付鹏的财经世界】周五“煤电、双碳”电话会议录音和纪要,https://mp.weixin.qq.com/s/qer9jYc7liQ6OhkV0ycDcw
2021-10-06 00:00:00,【付鹏的财经世界】随笔：俄罗斯的“武器”-逼仓欧洲的天然气,https://mp.weixin.qq.com/s/vgoRodRw880wFLoHUG1cag
2021-11-20 00:00:00,【付鹏的财经世界】美联储推绳子与利率、通胀,https://mp.weixin.qq.com/s/tD01RoUahiJGf8X7z6lwvQ
2021-12-12 00:00:00,【付鹏的财经世界】出口、人民币以及中美利差的一些思考,https://mp.weixin.qq.com/s/1K42kJy_ije_CXUyO4u8uQ
2022-01-17 00:00:00,【付鹏的财经世界】思考货币供应量、汇率和货币政策失效之谜,https://mp.weixin.qq.com/s/BP_brerBHyDkx895CnuUtQ
2022-04-10 00:00:00,【付鹏的财经世界】经济回报、利率、汇率、资产和负债 价值和估值 -文很长慎读,https://mp.weixin.qq.com/s/fs-wMetDFe5HmCl3f8tztA
2022-04-18 00:00:00,【付鹏的财经世界】信用之石-货币 信用,https://mp.weixin.qq.com/s/Blb_jYiMV_ST9pGB6kV_Gw
2022-04-22 00:00:00,【付鹏的财经世界】觉得挺关键，来个速评：FED狠起来连自己也一起挤压,https://mp.weixin.qq.com/s/vkjQLOcj6UP901sDXWYnWQ
2022-04-23 00:00:00,【付鹏的财经世界】外需- 贸易；资本流动和储备资产,https://mp.weixin.qq.com/s/QJCgvtzV98PZ6pR6entylA
2022-04-28 00:00:00,【付鹏的财经世界】美联储“移情别恋”10Y-3M利差曲线，观察到了什么？,https://mp.weixin.qq.com/s/9J2zpXG0KR4ldt8DCTwMLw
2022-05-02 00:00:00,【付鹏的财经世界】如果流动性和商品分析方法用在BTC上。。,https://mp.weixin.qq.com/s/t5mf37CiRR7pbSrPT2r13Q
2022-05-04 00:00:00,【付鹏的财经世界】延续昨天的思考：波动率降下来后，一些有意思的相关性,https://mp.weixin.qq.com/s/0fBUg4_Y3tj4eevt02-zfQ
2022-05-05 00:00:00,【付鹏的财经世界】FED的加息缩表路径锁定，只需关注一个点-后续通胀的发展,https://mp.weixin.qq.com/s/QR7gR4iFPRqDg3NUHnXNzA
2022-05-11 00:00:00,【付鹏的财经世界】觉得挺关键，来个速评：如果此处是即期通胀的拐点。。。,https://mp.weixin.qq.com/s/1HwNSsc0vEMYqBnfI2KVRA
2022-06-11 00:00:00,【东北偏北FICC】【首经专栏】美联储面临着不得不“硬着陆”的风险,https://mp.weixin.qq.com/s/17W2lZtVJXFsTUlGU_cLDg
2022-06-13 00:00:00,【东北偏北FICC】【首经专栏】三条曲线拟合路径图思考、回顾和展望,https://mp.weixin.qq.com/s/A14MvI-NAAriHNPp2jDmHw
2022-06-14 00:00:00,【东北偏北FICC】创纪录的FED加息预期-Forward Swap Spread,https://mp.weixin.qq.com/s/arx2sVbcAPZYEGGtFlofDw
2022-06-15 00:00:00,【东北偏北FICC】美国通胀数据拆解和预测,https://mp.weixin.qq.com/s/AFSP0YJxo8T8WVlb5_uy8w
2022-06-17,【东北偏北FICC】3M和10Y利差-数据表现FED“不得不”的选择,https://mp.weixin.qq.com/s/u-_0SkBqCdfjUZNPEdOjyg
2022-06-19 00:00:00,【东北偏北FICC】【首经专栏】一些“对冲基金”在日债期货上的交易背后的解读,https://mp.weixin.qq.com/s/IMESpGG_-5kf2Vxg4OdgfA
2022-06-20 00:00:00,【东北偏北FICC】需求收缩预期下的全球商品观察,https://mp.weixin.qq.com/s/HfAXQzznfaJ7Uxsc5o9Y0Q
2022-06-22 00:00:00,【东北偏北FICC】【首经专栏】中国的“实际利率”的测算以及和资产之间的关系,https://mp.weixin.qq.com/s/YPH3wx-zR8Eadtdq0w4vzw
2022-06-23 00:00:00,【东北偏北FICC】美联储缩表系列（二）——缩表的影响探讨,https://mp.weixin.qq.com/s/Vdjf3ZXAStfVWgCMBymsqA
2022-06-26 00:00:00,【东北偏北FICC】美国房地产市场观察,https://mp.weixin.qq.com/s/iEpAICJF7aGaUaEckb-pXQ
2022-07-01 00:00:00,【东北偏北FICC】加息和能源危机下的欧洲观察,https://mp.weixin.qq.com/s/_3l84-M730W-DqG7ggicsQ
2022-07-09 00:00:00,【东北偏北FICC】【首经专栏】“着陆”方式的选择,https://mp.weixin.qq.com/s/fKldHA9j3YsDP_C6DVx57Q
2022-07-21 00:00:00,【东北偏北FICC】【首经专栏】实际利率曲线推演以及后续黄金市场推演,https://mp.weixin.qq.com/s/H3kLUgOAbzZoHJTa_ja8DQ
2022-07-22 00:00:00,【东北偏北FICC】欧央行七月货币政策会议点评,https://mp.weixin.qq.com/s/51jBJeHDglAEThe20Bp1hQ
2022-08-04 00:00:00,【东北偏北FICC】从GDP数据看美国库存、净出口和房地产周期,https://mp.weixin.qq.com/s/3hrF_7uaXkPVbejm7Ps_6Q
2022-08-10 00:00:00,【东北偏北FICC】【首经专栏】布伦特-WTI，两油价差隐含了什么宏观含义？,https://mp.weixin.qq.com/s/BUUqt8VAd5cwaU2eF7GUHg
2022-08-15 00:00:00,【东北偏北FICC】海外市场：美联储转向“宽松预期”仍为时尚早,https://mp.weixin.qq.com/s/zIG_MPxvO4o_2wgowyfhlQ
2022-08-27,【东北偏北FICC】【首经专栏】鲍威尔确认握紧拳头不松手，全球继续煮青蛙,https://mp.weixin.qq.com/s/stmjq6_fIqyn_120YAInqw
2017-01-23 00:00:00,【付鹏说S1】【002】相比于澳洲，新西兰贷款利率变得越来越……,https://wallstreetcn.com/premium/articles/400191
2017-01-24 00:00:00,【付鹏说S1】【003】6张图说清楚“香馍馍”的新西兰房地产,https://wallstreetcn.com/premium/articles/400192
2017-02-03 00:00:00,【付鹏说S1】【004】大量移民流入新西兰，劳动参与率达历史最高,https://wallstreetcn.com/premium/articles/400201
2017-02-09 00:00:00,【付鹏说S1】【005】新西兰央行利率决议维持1.75%，要警惕哪些风险？,https://wallstreetcn.com/premium/articles/400213
2017-03-01 00:00:00,【付鹏说S1】【007】美联储的预期管理，你必须重视,https://wallstreetcn.com/premium/articles/400230
2017-03-01 00:00:00,【付鹏说S1】【006】美股又创新高，再回顾逻辑,https://wallstreetcn.com/premium/articles/400236
2017-03-02 00:00:00,【付鹏说S1】【009】新西兰央行行长的“风险均衡”,https://wallstreetcn.com/premium/articles/400233
2017-03-02 00:00:00,【付鹏说S1】【008】澳洲2016年第四季度GDP透露了什么,https://wallstreetcn.com/premium/articles/400229
2017-03-03 00:00:00,【付鹏说S1】【010】闲谈澳门游收获博彩股的故事,https://wallstreetcn.com/premium/articles/400231
2017-03-06 00:00:00,【付鹏说S1】【011】由“按下葫芦浮起瓢”的加拿大房地产市场谈起,https://wallstreetcn.com/premium/articles/400241
2017-03-07 00:00:00,【付鹏说S1】【012】时隔三年再返俄罗斯（上）,https://wallstreetcn.com/premium/articles/400246
2017-03-08 00:00:00,【付鹏说S1】【014】时隔三年再返俄罗斯（下）,https://wallstreetcn.com/premium/articles/400249
2017-03-08 00:00:00,【付鹏说S1】【013】GDT乳制品拍卖价格指数下跌6-3%,https://wallstreetcn.com/premium/articles/400248
2017-03-09 00:00:00,【付鹏说S1】【015】维多利亚的秘密，能否复制星巴克10倍股的传奇？,https://wallstreetcn.com/premium/articles/400251
2017-03-11 00:00:00,【付鹏说S1】【017】德拉吉讲话后，用赛马去看全球汇率,https://wallstreetcn.com/premium/articles/400257
2017-03-11 00:00:00,【付鹏说S1】【016】房市成为澳洲经济“极度脆弱”的环节,https://wallstreetcn.com/premium/articles/400256
2017-03-12 00:00:00,【付鹏说S1】【018】单月的就业数据不足以让加拿大政府欢喜,https://wallstreetcn.com/premium/articles/400258
2017-03-14 00:00:00,【付鹏说S1】【019】闲聊原油份额背后分配的博弈,https://wallstreetcn.com/premium/articles/3000060
2017-03-16 00:00:00,【付鹏说S1】【020】买预期卖事实，美联储加息后逻辑重心转向其他央行,https://wallstreetcn.com/premium/articles/3000063
2017-03-19 00:00:00,【付鹏说S1】【021】一则促销引发的汽车股沽售惨案,https://wallstreetcn.com/premium/articles/3000065
2017-03-20 00:00:00,【付鹏说S1】【022】美图与周黑鸭巨震，根本原因在于一个时间点！,https://wallstreetcn.com/premium/articles/3000457
2017-03-22 00:00:00,【付鹏说S1】【023】汇率上兰特胜了、经济上也不是一颗流星——南非,https://wallstreetcn.com/premium/articles/3000720
2017-03-24 00:00:00,【付鹏说S1】【024】北水南下，只是看上去很美-港股主题周01,https://wallstreetcn.com/premium/articles/3001198
2017-03-26 00:00:00,【付鹏说S1】【025】巨幅波动之下，说说大家对港股的一些误解-港股主题周02,https://wallstreetcn.com/premium/articles/3001209
2017-03-27 00:00:00,【付鹏说S1】【026】为什么说A股的炒作思路放在港股是不利的-港股主题周03,https://wallstreetcn.com/premium/articles/3001217
2017-03-28 00:00:00,【付鹏说S1】【028】港股里“龙头就是龙头，其他就是其他”的分化-港股主题周04,https://wallstreetcn.com/premium/articles/3001219
2017-03-28 00:00:00,【付鹏说S1】【027】兰特急挫暴露南非最核心冲突-经济向左、政治向右,https://wallstreetcn.com/premium/articles/3001501
2017-03-30 00:00:00,【付鹏说S1】【030】普通投资者入港股必须知道的潜规则-港股主题周06,https://wallstreetcn.com/premium/articles/3001316
2017-03-30 00:00:00,【付鹏说S1】【029】港股里的不透明信息也这么多！港股主题周05,https://wallstreetcn.com/premium/articles/3001296
2017-03-31 00:00:00,【付鹏说S1】【031】港股在逐步A股化？——10年间重大影响点-港股主题周07,https://wallstreetcn.com/premium/articles/3001384
2017-04-01 00:00:00,【付鹏说S1】【032】魏桥救援信并非明智之举，如果身正你怕什么？,https://wallstreetcn.com/premium/articles/3002520
2017-04-06 00:00:00,【付鹏说S1】【033】澳元背离铁矿石、加元劈叉油价-真正原因要向后看！,https://wallstreetcn.com/premium/articles/3002616
2017-04-08 00:00:00,【付鹏说S1】【034】捷克脱钩欧元，这张交易员手绘图解释了欧洲将发生什么？（上）,https://wallstreetcn.com/premium/articles/3003184
2017-04-11 00:00:00,【付鹏说S1】【035】这种欧洲货币将升值20%？交易员手绘图说欧洲（下）,https://wallstreetcn.com/premium/articles/3003387
2017-04-12 00:00:00,【付鹏说S1】【036】两个策略组合，押注朝韩局势驱动的资本流动,https://wallstreetcn.com/premium/articles/3003789
2017-04-16 00:00:00,【付鹏说S1】【037】众泰汽车，复制屌丝经济赢家vivo与oppo？！调研分享,https://wallstreetcn.com/premium/articles/3004411
2017-04-18 00:00:00,【付鹏说S1】【038】监管风暴还将升级，30亿民生“假理财”只是开始,https://wallstreetcn.com/premium/articles/3004779
2017-04-19 00:00:00,【付鹏说S1】【039】铁矿石，用一次大跌完成与库存及澳元的背离,https://wallstreetcn.com/premium/articles/3005035
2017-04-20 00:00:00,【付鹏说S1】【040】伤疤，揭吗？——人民名义下的银行体系,https://wallstreetcn.com/premium/articles/3005227
2017-04-25 00:00:00,【付鹏说S1】【042】丰盛控股暴跌停牌，深度介入这只股的居然有这两家……,https://wallstreetcn.com/premium/articles/3006101
2017-04-25 00:00:00,【付鹏说S1】【041】金融监管，流动性真正的收紧可能比理论推算严很多,https://wallstreetcn.com/premium/articles/3006038
2017-04-26 00:00:00,【付鹏说S1】【044】从市值蒸发900亿的康师傅看：如何交易中国的消费升级,https://wallstreetcn.com/premium/articles/3006212
2017-04-26 00:00:00,【付鹏说S1】【043】反韩？韩国出口竟然不降反升这两种产业是关键,https://wallstreetcn.com/premium/articles/3006186
2017-04-28 00:00:00,【付鹏说S1】【045】这次真的不一样！揭秘港币贬值背后根源,https://wallstreetcn.com/premium/articles/3006659
2017-05-01 00:00:00,【付鹏说S1】【046】腾讯“一鱼多吃”的IP源变现大局，起底隐藏其中的主角,https://wallstreetcn.com/premium/articles/3007001
2017-05-03 00:00:00,【付鹏说S1】【047】加拿大版”次贷危机”？这不会是最后一个,https://wallstreetcn.com/premium/articles/3007394
2017-05-05 00:00:00,【付鹏说S1】【048】从700亿到70亿，遍历一个辉煌时代如何落幕,https://wallstreetcn.com/premium/articles/3007822
2017-05-07 00:00:00,【付鹏说S1】【049】加拿大持续下降的失业率=就业市场恶化，为什么？,https://wallstreetcn.com/premium/articles/3008072
2017-05-10 00:00:00,【付鹏说S1】【050】解密芯片短缺潮：大生意的寡头与暴涨的股价,https://wallstreetcn.com/premium/articles/3008677
2017-05-11 00:00:00,【付鹏说S1】【051】LME亚洲年会，看商品圈对未来市场的多空投票,https://wallstreetcn.com/premium/articles/3008930
2017-05-16 00:00:00,【付鹏说S1】【052】“跷跷板效应”：弱势港元与强势港股正在发生什么？,https://wallstreetcn.com/premium/articles/3009830
2017-05-19 00:00:00,【付鹏说S1】【053】巴西陷入的是新兴市场魔咒，下一个可能是南非,https://wallstreetcn.com/premium/articles/3010488
2017-05-22 00:00:00,【付鹏说S1】【055】沙特蛮用石油工具，曾让这一国家货币瞬间贬值120%,https://wallstreetcn.com/premium/articles/3011050
2017-05-22 00:00:00,【付鹏说S1】【054】49%是商品、51%是政治：读懂石油-美元清算体系背后的博弈,https://wallstreetcn.com/premium/articles/3010949
2017-05-23 00:00:00,【付鹏说S1】【056】来宝崩盘回放：2015年末就注定了这个结局-大宗反馈经典案例,https://wallstreetcn.com/premium/articles/3011175
2017-05-25 00:00:00,【付鹏说S1】【058】沙特、美国、中国似乎都谈妥了-新石油-美元循环体系已成型,https://wallstreetcn.com/premium/articles/3011614
2017-05-25 00:00:00,【付鹏说S1】【057】一条逻辑线看懂全球投资，聆听付鹏伴随全年的交易指引,https://wallstreetcn.com/premium/articles/3011621
2017-05-29 00:00:00,【付鹏说S1】【059】一张手绘图告诉你：新西兰央行为什么与市场预估对着干？,https://wallstreetcn.com/premium/articles/3012194
2017-05-30 00:00:00,【付鹏说S1】【060】7000亿美元房产市值之下，新西兰的困局所在,https://wallstreetcn.com/premium/articles/3012275
2017-05-31 00:00:00,【付鹏说S1】【061】如果墨西哥真的飞出黑天鹅，比索贬值幅度6%-9%？！,https://wallstreetcn.com/premium/articles/3012444
2017-06-05 00:00:00,【付鹏说S1】【062】哈萨克斯坦，15年贬值30倍的“套利空间”一带一路《付鹏说》,https://wallstreetcn.com/premium/articles/3013390
2017-06-06 00:00:00,【付鹏说S1】【063】贸易均衡、清算体系，中哈边境实地解读四大关键点一带一路《付鹏说》,https://wallstreetcn.com/premium/articles/3013464
2017-06-07 00:00:00,【付鹏说S1】【064】一个来自澳洲矿主的电话、揭秘半年翻一倍螺纹钢持仓,https://wallstreetcn.com/premium/articles/3013823
2017-06-08 00:00:00,【付鹏说S1】【065】再谈长城汽车：股价在8港币引多空分歧，“1+1策略”成最大变量,https://wallstreetcn.com/premium/articles/3014075
2017-06-10 00:00:00,【付鹏说S1】【067】疯狂的钯！异动之下回顾10倍上涨的历史（下）,https://wallstreetcn.com/premium/articles/3014506
2017-06-10 00:00:00,【付鹏说S1】【066】疯狂的钯！异动背后“非传统”的供需故事（上）,https://wallstreetcn.com/premium/articles/3014487
2017-06-14 00:00:00,【付鹏说S1】【069】锌的游戏，进入关键翻盘点？——抓住重要变量去看,https://wallstreetcn.com/premium/articles/3015199
2017-06-14 00:00:00,【付鹏说S1】【068】一张手绘图，看清锌市场参与者的“共振”锌的友谊小船（上）,https://wallstreetcn.com/premium/articles/3015181
2017-06-16 00:00:00,【付鹏说S1】【070】低通胀下全球央行却鹰派立场，最佳策略可能是：站好队！,https://wallstreetcn.com/premium/articles/3015673
2017-06-19 00:00:00,【付鹏说S1】【072】谁在大量追逐长端债券？剖析美债的期限结构（上）,https://wallstreetcn.com/premium/articles/3016156
2017-06-19 00:00:00,【付鹏说S1】【071】香港资本市场游戏规则在转变：“内外兼修”下的定价角逐,https://wallstreetcn.com/premium/articles/3016118
2017-06-20 00:00:00,【付鹏说S1】【073】一张图告诉你，美债长短端收益率的逻辑-剖析美债期限结构（下）,https://wallstreetcn.com/premium/articles/3016178
2017-06-21 00:00:00,【付鹏说S1】【074】澳洲联储会议为什么讨论了美国和瑞典——拆弹还是硬着陆？,https://wallstreetcn.com/premium/articles/3016693
2017-06-23 00:00:00,【付鹏说S1】【075】美国的牛肉来了，会有冲击吗？这要看市场的规模,https://wallstreetcn.com/premium/articles/3017044
2017-06-26 00:00:00,【付鹏说S1】【076】（视频）全球的货币政策走到死结？！,https://wallstreetcn.com/premium/articles/3017279
2017-06-28 00:00:00,【付鹏说S1】【077】（视频）全世界还剩76个BP，是时候提个醒了！,https://wallstreetcn.com/premium/articles/3017562
2017-06-29 00:00:00,【付鹏说S1】【078】全球央行纷纷喊话，与市场的博弈好比狗和绳子,https://wallstreetcn.com/premium/articles/3017716
2017-06-30 00:00:00,【付鹏说S1】【079】疯过的白银、在疯的钯金！你可能忽略了一个重要的变量提醒,https://wallstreetcn.com/premium/articles/3017907
2017-07-03 00:00:00,【付鹏说S1】【080】（视频）债券收益上行，按田忌赛马的逻辑看全球市场,https://wallstreetcn.com/premium/articles/3018040
2017-07-04 00:00:00,【付鹏说S1】【081】（视频内训）一张手绘图看清黄金波动的原罪：债券！,https://wallstreetcn.com/premium/articles/3018230
2017-07-06 00:00:00,【付鹏说S1】【082】南非继续走偏——居然开始对央行动手！风险越来越大,https://wallstreetcn.com/premium/articles/3018664
2017-07-10 00:00:00,【付鹏说S1】【083】资金大开大合的金银市场，整个逻辑依然看通胀和利率,https://wallstreetcn.com/premium/articles/3019107
2017-07-11 00:00:00,【付鹏说S1】【084】（视频内训）日元负利率套利结束重回利差，2018年最大的预期差也是它,https://wallstreetcn.com/premium/articles/3019303
2017-07-12 00:00:00,【付鹏说S1】【085】原油远期curve比绝对价格更真实，三张图揭秘油价逻辑视频内训,https://wallstreetcn.com/premium/articles/3019503
2017-07-13 00:00:00,【付鹏说S1】【086】全球汇率跑马游戏，玩到现在谁是下一匹？——OIS告诉我们答案视频内训,https://wallstreetcn.com/premium/articles/3019849
2017-07-21 00:00:00,【付鹏说S1】【088】澳洲央行也陷入“狗扯绳子，人拉狗”的囧局:视频内训,https://wallstreetcn.com/premium/articles/3021123
2017-07-21 00:00:00,【付鹏说S1】【087】德拉吉的预期管理很失败，狗绳拖着ECB的预期前行:视频内训,https://wallstreetcn.com/premium/articles/3021050
2017-07-22 00:00:00,【付鹏说S1】【089】什么原因让美国的铜库存激增？——冲破20万是个警戒信号视频内训,https://wallstreetcn.com/premium/articles/3021208
2017-07-24 00:00:00,【付鹏说S1】【090】长城汽车的苦战——中国汽车产业时代性变革已出现？！,https://wallstreetcn.com/premium/articles/3021430
2017-07-25 00:00:00,【付鹏说S1】【091】圣彼得堡会议的收获：沙特带头减减减！全球执行供应端收紧,https://wallstreetcn.com/premium/articles/3021497
2017-07-26 00:00:00,【付鹏说S1】【092】“废物”引发铜价大地震，冲动后冷静算一算,https://wallstreetcn.com/premium/articles/3021870
2017-07-30 00:00:00,【付鹏说S1】【093】原油关键时刻和位置，这两年的三步演变看“套路”（视频内训）,https://wallstreetcn.com/premium/articles/3022455
2017-08-02 00:00:00,【付鹏说S1】【094】星巴克多元化战略认错，加码中国边际效益可能在下滑,https://wallstreetcn.com/premium/articles/3022996
2017-08-06 00:00:00,【付鹏说S1】【095】利率曲线—什么时间看2年期利差，什么时间看10年期利差（视频内训）,https://wallstreetcn.com/premium/articles/3023597
2017-08-08 00:00:00,【付鹏说S1】【096】南非祖马万一下台的话，密切留意南非兰特（视频内训）,https://wallstreetcn.com/premium/articles/3023904
2017-08-09 00:00:00,【付鹏说S1】【097】HKMA发票据干预，我们再谈香港的港元和资产（视频内训）,https://wallstreetcn.com/premium/articles/3024225
2017-08-14 00:00:00,【付鹏说S1】【098】如何看今年铝的炒作点？让投机度和远期曲线告诉你视频内训,https://wallstreetcn.com/premium/articles/3025028
2017-08-16 00:00:00,【付鹏说S1】【099】长短端欧美利差重新走阔，此时欧元应该怎么看视频内训,https://wallstreetcn.com/premium/articles/3025361
2017-08-21 00:00:00,【付鹏说S1】【101】杰克森霍尔又来了——今年也许不说话才是最好的沟通,https://wallstreetcn.com/premium/articles/3025980
2017-08-21 00:00:00,【付鹏说S1】【100】回顾特里谢和德拉吉——滞后和前瞻,https://wallstreetcn.com/premium/articles/3026150
2017-08-22 00:00:00,【付鹏说S1】【102】长城汽车——从错过路虎合资到想收购Jeep,https://wallstreetcn.com/premium/articles/3026324
2017-08-23 00:00:00,【付鹏说S1】【103】众泰和福特联姻——海外汽车巨头进击中国新能源市场,https://wallstreetcn.com/premium/articles/3026546
2017-08-26 00:00:00,【付鹏说S1】【104】不好拉住的狗——没有给出预期指引也可以视为失望？,https://wallstreetcn.com/premium/articles/3027133
2017-08-30 00:00:00,【付鹏说S1】【105】中国制造为何被日本与意大利取代？——摩托车上看“富起来”的越南,https://wallstreetcn.com/premium/articles/3027821
2017-09-02 00:00:00,【付鹏说S1】【106】越南经济结构之变：从望京到纸桥看河内韩国城,https://wallstreetcn.com/premium/articles/3028491
2017-09-03 00:00:00,【付鹏说S1】【107】大解密！现在全世界钯的背后究竟是谁？视频内训,https://wallstreetcn.com/premium/articles/3028578
2017-09-04 00:00:00,【付鹏说S1】【108】越南房产：写字楼的蓬勃与存在风险可能的“海南模式”,https://wallstreetcn.com/premium/articles/3028796
2017-09-05 00:00:00,【付鹏说S1】【109】和中国路径有多像？浅谈越南的政治和经济的改革,https://wallstreetcn.com/premium/articles/3028708
2017-09-12 00:00:00,【付鹏说S1】【110】被大多数交易员忽略的“暗示”：ECB和德拉吉真的没有对汇率走强表示担忧么？,https://wallstreetcn.com/premium/articles/3030272
2017-09-13 00:00:00,【付鹏说S1】【111】BOE的狗绳：利率，汇率和通胀——交叉汇率盘上关注这两对！,https://wallstreetcn.com/premium/articles/3030434
2017-09-14 00:00:00,【付鹏说S1】【112】巨头说好的夏末back达成了——全面复盘原油三个阶段驱动主因-原油视频内训之三,https://wallstreetcn.com/premium/articles/3030650
2017-09-19 00:00:00,【付鹏说S1】【113】缩表来了！重回美联储交易-视频内训,https://wallstreetcn.com/premium/articles/3031554
2017-09-26 00:00:00,【付鹏说S1】【114】两油价差套利交易，注意微观结构对头寸的影响-视频内训,https://wallstreetcn.com/premium/articles/3032936
2017-09-27 00:00:00,【付鹏说S1】【115】CFTC持仓报告里藏着的逻辑证明：以欧元为例：视频内训,https://wallstreetcn.com/premium/articles/3033260
2017-09-29 00:00:00,【付鹏说S1】【116】长城汽车无法绕过“新能源”之路——大象转身何其不易,https://wallstreetcn.com/premium/articles/3033723
2017-10-01 00:00:00,【付鹏说S1】【118】重回1998还是2002？历史的重复,https://wallstreetcn.com/premium/articles/3033812
2017-10-01 00:00:00,【付鹏说S1】【117】无法复制的债务扩张：历史的重复,https://wallstreetcn.com/premium/articles/3033818
2017-10-03 00:00:00,【付鹏说S1】【119】油价和货币政策的历史路径：历史的重复,https://wallstreetcn.com/premium/articles/3033820
2017-10-04 00:00:00,【付鹏说S1】【120】行政手段催生中国式投机·历史的重复,https://wallstreetcn.com/premium/articles/3033821
2017-10-05 00:00:00,【付鹏说S1】【121】总需求曲线和拆弹游戏？·历史的重复,https://wallstreetcn.com/premium/articles/3033823
2017-10-16 00:00:00,【付鹏说S1】【122】安倍经济学的十字路口·14天美国新发现,https://wallstreetcn.com/premium/articles/3035303
2017-10-17 00:00:00,【付鹏说S1】【123】华府智库的逻辑：谁会当选美联储主席？·14天美国新发现,https://wallstreetcn.com/premium/articles/3035536
2017-10-20 00:00:00,【付鹏说S1】【124】紧盯新西兰元：一个经典的索罗斯框架上演了【124】,https://wallstreetcn.com/premium/articles/3036348
2017-10-22 00:00:00,【付鹏说S1】【125】特朗普的税改核心（上）：如何平衡党内分歧：14天美国新发现,https://wallstreetcn.com/premium/articles/3036564
2017-10-23 00:00:00,【付鹏说S1】【126】特朗普的税改核心（下）：中性财政赤字提供经济增长：14天美国新发现,https://wallstreetcn.com/premium/articles/3036571
2017-10-25 00:00:00,【付鹏说S1】【127】从两家公司的股票谈起，原油当下的核心微观问题：14天美国新发现,https://wallstreetcn.com/premium/articles/3037175
2017-10-27 00:00:00,【付鹏说S1】【128】行走在世界石油的十字路口-库欣：14天美国新发现,https://wallstreetcn.com/premium/articles/3037714
2017-10-30 00:00:00,【付鹏说S1】【129】用VC风投的眼光来看页岩油投资者的诉求：14天美国新发现,https://wallstreetcn.com/premium/articles/3038146
2017-10-31 00:00:00,【付鹏说S1】【130】除了期现以外，这些工具可以更好地制定原油策略·14天美国新发现,https://wallstreetcn.com/premium/articles/3038408
2017-11-03 00:00:00,【付鹏说S1】【131】BOE加息落地，卡尼陈述了三个关键的信息,https://wallstreetcn.com/premium/articles/3039212
2017-11-04 00:00:00,【付鹏说S1】【132】一个重要的转变！钻井数量变动和油价之间的正相关转为负相关·14天美国新发,https://wallstreetcn.com/premium/articles/3039284
2017-11-06 00:00:00,【付鹏说S1】【133】美国新能源汽车困局：政治背后的产业利益·14天美国新发现,https://wallstreetcn.com/premium/articles/3039552
2017-11-07 00:00:00,【付鹏说S1】【134】美国新能源汽车困局：从奥巴马到特朗普的转变·14天美国新发现,https://wallstreetcn.com/premium/articles/3039817
